Customer ID,Name,Email,Phone,Address,City,Country,Zip Code,Subscribed
54495-02391-XB,Ashley Campbell,donaldgonzalez@example.net,(673) 382-8415,410 Stephen Unions,San Francisco,United States,10006,Yes
44651-23023-PJ,Curtis Meza,bonnie85@example.org,(681) 696-7363,02181 Ronald Field,Los Angeles,United States,90017,Yes
88128-45993-JB,Kara Martinez,rbraun@example.net,(829) 824-9912,6529 Martin Center Apt. 875,Anaheim,United States,92807,Yes
74003-21660-FK,Rebecca Johnson,emilyhernandez@example.net,(658) 696-8858,6489 Bailey Station Apt. 551,Pasadena,United States,91101,Yes
54079-85472-TU,Julian Carr,meadowsamy@example.com,(232) 950-6363,51579 Medina Park,Huntington Beach,United States,92605,Yes
75431-97414-GE,John Stein,qchandler@example.com,(747) 842-4271,18092 Anderson Mountains,Fullerton,United States,92831,No
50369-77198-NG,Michael Ford,ofisher@example.org,(501) 746-9799,163 Austin Club Suite 149,Santa Monica,United States,90403,No
33561-18482-PH,Miss Dana Harrell,youngcarmen@example.com,(917) 462-7284,111 John Grove,Fullerton,United States,92831,Yes
76420-54566-TR,Raymond Gilmore,gdunn@example.org,(352) 990-7736,23099 Bernard Lights Suite 098,Burbank,United States,91508,No
47443-91413-YT,Morgan Simmons,yreed@example.org,(632) 565-7013,04666 Pamela Valleys,Long Beach,United States,90806,No
37811-99648-FI,Lauren Clark,kelly97@example.net,(887) 467-1115,563 Savannah Lodge,Burbank,United States,91508,Yes
91945-35383-NA,Linda King,brittanydyer@example.com,(524) 212-7147,09836 Alexandra Union,Santa Monica,United States,90402,No
74124-88189-EG,Corey Hawkins,marknielsen@example.com,(454) 866-7870,76730 Clayton Island,Fullerton,United States,92835,Yes
92542-87336-ED,John Chen,gabrielmcmahon@example.com,(276) 419-5944,8175 Amy Fall Suite 811,Pomona,United States,91767,No
73804-17327-UX,Joel Cunningham,danielgilbert@example.com,(852) 533-5802,85994 Schroeder River Apt. 970,Santa Monica,United States,90407,No
49550-66411-CA,Mary Porter,valeriethompson@example.net,(864) 733-9095,6356 Gomez Extension Apt. 653,Lake Annabury,Ireland,60600,Yes
00609-93409-FB,Ashlee Wagner,caitlin07@example.org,(267) 203-6040,53662 Rodriguez Ports Apt. 912,Pomona,United States,91768,No
02798-75145-AD,Alexander Watson,erika76@example.com,(843) 902-6583,348 Jackson Mount,Santa Monica,United States,90403,Yes
52261-57235-SA,Wesley Walker,jimmybuchanan@example.org,(925) 502-6735,304 Heather Locks,Burbank,United States,91508,Yes
58977-50097-ZA,Mr. John Mccoy,bakerdavid@example.org,(414) 470-7872,5585 Brenda Viaduct,Pasadena,United States,91109,Yes
89587-08577-OP,Courtney Hall,jason28@example.com,(550) 703-6619,1216 Penny Extension Suite 215,Anaheim,United States,92801,Yes
20199-57227-VV,Jeffrey Clark,kristinashort@example.com,(268) 295-9762,417 Kelly Via,Burbank,United States,91510,Yes
68784-48860-NC,Sherri Fowler,mjohnson@example.org,(549) 870-8456,53337 King Falls Suite 995,Fullerton,United States,92835,No
48371-71705-UQ,Paul Ellis,bthornton@example.net,(759) 233-7525,095 Rebecca Plains Apt. 466,Anaheim,United States,92808,Yes
84069-85479-OC,Jacqueline Young,frenchjamie@example.net,(806) 681-9256,56509 Smith Stravenue Suite 549,Burbank,United States,91501,Yes
71385-88821-CR,Michael Gentry,michaelanthony@example.net,(512) 727-9788,1985 Robert Alley,Costa Mesa,United States,92626,Yes
02557-25903-UP,Carolyn Gonzales,stevensonbrian@example.net,(717) 614-2933,6127 Cooper Skyway,Santa Monica,United States,90402,Yes
37883-50946-CK,Melissa Duran,richardhancock@example.org,(662) 901-3447,30280 Kelly Lodge,Burbank,United States,91501,Yes
68514-63187-US,Oscar Reynolds,timothymayer@example.net,(824) 616-5100,760 Bright Freeway Suite 048,Pomona,United States,91768,Yes
62218-04549-BF,Christopher Brady,ejones@example.org,(428) 500-3656,13960 Burns Pass Suite 546,Torrance,United States,90506,Yes
13581-08106-KD,Kathryn Wallace,bowmanallison@example.org,(957) 448-4994,93053 Randall Road,Wilsontown,United Kingdom,01564,No
55152-50677-YC,Ryan Myers,clarkmary@example.org,(785) 933-6340,139 Smith Path,Burbank,United States,91505,Yes
11815-72945-XU,Duane Moore,parkashley@example.net,(828) 818-4417,435 Nancy Extensions,Santa Monica,United States,90404,No
20452-24428-SB,David Dixon,shawnbush@example.net,(829) 281-2564,874 Michael Centers,Anaheim,United States,92806,No
69564-05018-VA,Bruce Martin,kholland@example.org,(255) 557-2429,23488 David Mission Suite 624,Santa Monica,United States,90401,No
34697-24510-SR,Eric Franco,agreene@example.net,(482) 427-7088,57526 Shannon Cape,Anaheim,United States,92808,Yes
73928-28393-VK,Regina Ayers PhD,colemanjonathan@example.org,(602) 578-2937,06564 Foster Stravenue,Pomona,United States,91767,Yes
26692-66673-JI,John Chambers,johnnymoore@example.org,(824) 800-7302,273 Phyllis Skyway,Pasadena,United States,91109,Yes
59142-21967-VN,Brian Strickland,eodonnell@example.com,(897) 339-2246,523 Wesley Creek Suite 829,Torrance,United States,90502,Yes
01935-61053-GC,William Dunn,campossharon@example.org,(870) 717-6831,2402 Carlos Station,Costa Mesa,United States,92627,No
68947-49867-MW,Travis Paul,alexisgreen@example.org,(915) 959-9243,601 Brooke Crossing,Costa Mesa,United States,92626,No
87597-85413-ET,Natalie Reynolds,ricky14@example.net,(756) 620-1338,09735 Todd Knolls,Los Angeles,United States,90007,Yes
22846-14451-DD,Shawn Snow,william52@example.com,(449) 307-2315,059 Darrell Forest,Torrance,United States,90505,No
52389-13519-ZH,Abigail Edwards,villegaskayla@example.org,(864) 419-9082,6029 Seth Court Suite 667,Torrance,United States,90503,Yes
88392-36415-KV,Sean Jones,kimberly82@example.net,(801) 493-9535,10437 Gary Bridge,Pomona,United States,91768,Yes
87418-50180-QY,Dennis Rojas,andrew40@example.net,(940) 201-6579,5687 Newman Light,Burbank,United States,91502,No
54839-76854-XT,Rebecca Beasley,eric65@example.com,(252) 264-8399,15874 Young Lodge Suite 003,Torrance,United States,90503,Yes
64544-36546-VA,William Holmes,tmullins@example.com,(851) 722-3494,7917 Jack Dam,Pomona,United States,91767,Yes
98462-56659-VJ,Katie Mckinney,eatonkaren@example.com,(671) 238-2982,447 James Prairie Apt. 493,Santa Monica,United States,90403,No
97361-46842-YV,Michael Kelley,ugrant@example.org,(558) 432-2844,6933 Matthew Path Suite 316,Burbank,United States,91508,No
73986-68350-EA,Brett Velasquez,paulmiller@example.net,(792) 725-2459,7360 Rachel Trail Apt. 280,Anaheim,United States,92814,No
42998-37154-RT,Jon Fuentes,markfoster@example.net,(510) 231-6589,9521 Jessica Meadow Apt. 202,Fullerton,United States,92835,Yes
63280-60449-MJ,Crystal Palmer,ebeltran@example.com,(936) 506-2682,19886 Pearson Dam Apt. 163,Pomona,United States,91768,Yes
64847-26252-GE,Paul Cohen,steven43@example.com,(981) 385-6089,5221 Huber River,Huntington Beach,United States,92648,Yes
19049-00525-DB,Abigail Jimenez,ilong@example.net,(588) 545-9815,3447 Zachary Burg Apt. 827,Anaheim,United States,92805,No
67881-55596-YO,Stephen Jones,mccoystephanie@example.com,(409) 668-7822,381 Edwards Terrace Apt. 820,Burbank,United States,91510,Yes
46302-05367-UX,Kristie Wallace,laurenwilliams@example.net,(638) 689-4121,7780 Barbara Manors Suite 849,Burbank,United States,91508,Yes
15971-71209-VK,Rachel Ball,emilyjohnson@example.org,(707) 201-3613,36376 Michelle Forest,Santa Monica,United States,90401,Yes
10190-66803-XT,Suzanne Ewing,glenn68@example.com,(314) 902-2989,389 Grant Highway,Pomona,United States,91768,No
54266-24408-WV,Kayla Davidson,jeffrey11@example.net,(586) 364-2951,49994 Mcknight Junction,Los Angeles,United States,90006,Yes
53145-45008-MR,Robert Zuniga,uwebster@example.com,(891) 668-1977,57053 Alexander Knoll Suite 545,Huntington Beach,United States,92610,Yes
24922-15516-WW,Maria Gonzales DVM,langleslie@example.com,(775) 935-2398,7016 Alexander Curve Suite 306,Long Beach,United States,90803,Yes
45054-66526-JI,Shawn Hatfield Jr.,patrickpage@example.com,(668) 794-9596,733 Reynolds Forge Suite 531,Pasadena,United States,91106,No
64326-39251-HN,Adam Ibarra,yross@example.org,(784) 778-4651,15260 Saunders Lodge Apt. 394,Pomona,United States,91767,Yes
83988-61648-EL,Shawn Jones,tsingh@example.org,(370) 537-4272,404 Richard Creek,Costa Mesa,United States,92629,Yes
23471-92271-VF,Vicki Gilbert,susan39@example.net,(588) 261-3983,8658 Salas Loop,Glendale,United States,91208,Yes
36552-57152-OI,Robert Martin,fyoung@example.com,(638) 234-3452,8750 Rodgers Ridge,Long Beach,United States,90802,Yes
36934-65480-CS,Kenneth Tapia,daniel35@example.net,(397) 220-8371,96062 Mark Centers Suite 697,New York City,United States,85002,Yes
50619-14639-TB,Erik Woodard,ywarner@example.com,(905) 888-2225,205 Hines Parks Apt. 889,Santa Monica,United States,90405,No
55801-42164-QL,Deborah Juarez,lyoung@example.net,(873) 232-2885,09709 Meadows Haven,Burbank,United States,91501,Yes
13709-64736-UI,Tina Lee,crystalwilson@example.org,(715) 207-5128,3406 Church Run Suite 656,Santa Monica,United States,90408,Yes
62736-56217-BU,Angela Vaughn,vincentsteven@example.net,(938) 718-5531,911 Tyler Dale,Houston,United States,94102,No
32794-40176-TI,Karen Davis,johnsonpamela@example.com,(412) 449-4093,31164 Martin Extension,Houston,United States,85003,Yes
68533-61129-UT,David Robinson,stephaniehoffman@example.org,(290) 424-6804,05953 Michael Rest Apt. 244,Long Beach,United States,90802,Yes
44362-29590-FQ,Joseph Mccarty,tara16@example.net,(843) 404-4060,6938 Reyes Circles,Glendale,United States,91205,Yes
90196-82746-DK,Michael Steele,michelledavis@example.com,(989) 713-9986,8892 Martin Parks,Fullerton,United States,92831,Yes
26436-15474-DH,Jennifer Dyer,jonholmes@example.net,(274) 921-5251,1346 Danielle Locks Apt. 316,Burbank,United States,91504,No
40104-98467-WU,Corey Pittman,charlesthomas@example.org,(336) 311-4986,194 Shawn Roads,Irvine,United States,92606,No
78995-44559-BA,Sharon Quinn,adam09@example.org,(249) 309-3428,4394 Bridget Freeway,Irvine,United States,92612,Yes
02926-12754-YT,Kyle Miranda,julia86@example.org,(285) 314-4291,1892 Audrey Gateway,Irvine,United States,92604,No
80924-08501-JG,Charles Flores,llopez@example.com,(663) 402-9142,0755 Webb Bypass Suite 675,Santa Monica,United States,90403,No
45481-26966-TH,Sharon Hanson,caroline33@example.com,(634) 757-3909,47388 Matthew Lodge,Long Beach,United States,90807,Yes
00759-16659-SE,Christopher Wilkins,rspencer@example.net,(806) 926-3151,5411 Victoria Branch,Fullerton,United States,92832,Yes
89661-91451-XC,Christine Russell,zthomas@example.net,(403) 933-4345,4063 Melanie Fall Suite 631,San Francisco,United States,77003,No
30473-19285-CK,Amanda Collins,morganblanchard@example.org,(993) 623-8602,1390 Hull Row,Anaheim,United States,92801,Yes
22619-86603-NL,Holly Schultz,ejones@example.net,(229) 533-9038,654 Samuel Orchard,Burbank,United States,91504,No
40481-86475-TF,Theresa Carter,reedlisa@example.com,(514) 786-9801,40741 Michelle Radial Apt. 866,Fullerton,United States,92835,Yes
68002-72725-GA,Todd Martin,nathanrodgers@example.net,(915) 929-4374,027 Larry Trail Apt. 762,Anaheim,United States,92802,Yes
43006-43576-JC,Dana Burns,salazarisaac@example.org,(920) 827-6750,83076 Isabel Park,Irvine,United States,92602,Yes
60832-35174-XD,Catherine Nguyen,mezadanny@example.org,(679) 248-3447,06535 Smith Flat Suite 525,Fullerton,United States,92831,Yes
25995-87277-HO,Amy Coleman,deleonmelissa@example.net,(947) 275-2024,7025 Bailey Island,Marshstad,United Kingdom,63013,No
00898-76113-PT,Debra Lee DVM,bryanrobin@example.com,(843) 520-6466,6295 Christopher Inlet Apt. 423,Mcdonaldside,Ireland,29832,Yes
43013-60979-KH,Michael Jones,duranjeanne@example.net,(744) 889-8986,683 Martinez Springs,Anaheim,United States,92801,No
63787-90128-IY,Ebony Simon,todd46@example.com,(444) 564-6740,068 James Villages Suite 220,Fullerton,United States,92831,No
62049-15531-AP,Roy Flores,sgentry@example.org,(253) 229-5391,69862 Cody Ramp,Santa Monica,United States,90407,No
95122-53849-KS,Vanessa Dodson,andrewramos@example.org,(506) 355-1196,98632 Powell Mount,Torrance,United States,90502,No
13255-14673-EO,Christian Ewing,dukestephanie@example.org,(219) 240-3912,85123 Joseph Rapids,Irvine,United States,92606,No
76083-16783-MQ,Travis Brown,pamela70@example.com,(429) 827-6379,6008 Shelby Stravenue,Chicago,United States,94103,Yes
31544-64585-VF,Heather Bell,harrisonsteven@example.net,(725) 687-4605,091 Olson Terrace,Costa Mesa,United States,92626,Yes
65651-05042-MX,Denise Avery,derek80@example.com,(778) 461-4823,8069 Paul Mission,Burbank,United States,91506,No
82232-13348-CK,Ann Alvarez,donna92@example.org,(586) 696-2835,0162 Nancy Parkway Suite 875,Irvine,United States,92612,Yes
61669-05558-AL,Dominique Pratt,unorris@example.org,(901) 895-4421,20006 Brandon Mission Apt. 702,Pomona,United States,91766,Yes
63286-65772-RD,Kelly Cisneros,lopezgerald@example.net,(861) 651-7719,25566 Cowan Loop,Torrance,United States,90504,Yes
02221-38194-PO,Teresa Thomas,jmiller@example.net,(954) 422-8825,6541 Erickson Shores,Burbank,United States,91502,Yes
48482-09777-LA,James Bailey,haleysmith@example.net,(232) 273-4833,2649 Michelle Pass,Long Beach,United States,90802,No
28631-85665-CT,Lisa Mcintosh,hproctor@example.org,(293) 694-5842,84937 Carr Corner Suite 281,Burbank,United States,91502,No
08915-04207-WE,William Barton,clarkmelissa@example.net,(755) 871-8751,29501 Farrell Skyway Apt. 807,Los Angeles,United States,90010,Yes
55859-05755-IY,Shari Davis,everettkaitlyn@example.com,(431) 851-1810,365 Nicole Glens,Pomona,United States,91768,Yes
97326-83120-QJ,Todd Steele,johnmendoza@example.net,(894) 235-5645,457 Edwards Courts Apt. 544,Santa Monica,United States,90404,Yes
16006-51920-SF,Ashley Mullins,gallegosjoshua@example.com,(345) 805-7287,63371 Melissa Prairie Apt. 353,Glendale,United States,91206,Yes
61724-65106-SG,Brian Holmes,gregorybradley@example.net,(582) 672-8437,3845 Bennett Cliffs Apt. 217,Santa Monica,United States,90401,Yes
46571-61016-NO,Melissa Gallegos,bryantdanielle@example.net,(811) 333-5872,663 Claudia Harbors Apt. 355,Burbank,United States,91506,Yes
73233-10430-JR,Jennifer Lopez,andradeanthony@example.org,(443) 283-8516,49031 Hannah Plains Apt. 158,Irvine,United States,92612,Yes
72384-89692-DF,James Hays,wcastillo@example.com,(384) 513-9246,798 Gutierrez Groves,Costa Mesa,United States,92628,Yes
33723-09990-UG,Evan Oliver,whitemichael@example.com,(581) 540-4788,28738 David Greens Apt. 600,Burbank,United States,91504,Yes
40687-40604-DG,Cameron Martinez,josephgross@example.net,(890) 587-5204,08755 Chambers Ridge,Torrance,United States,90501,Yes
29467-13579-RL,Brittany Perez,johnny57@example.net,(200) 799-3170,6511 William Expressway Apt. 568,Pomona,United States,91766,Yes
41709-97641-WC,Samantha Jackson,agarcia@example.org,(330) 802-5720,49552 Jackson Points,Torrance,United States,90506,No
86589-06972-CM,Kristina Gallagher,poperebecca@example.net,(238) 871-9140,729 Bryant Branch Apt. 814,Fullerton,United States,92835,Yes
43256-19933-AI,Abigail Baker MD,jennafields@example.org,(894) 933-6858,62059 Wanda Trail,Torrance,United States,90502,Yes
24095-79284-SY,Tonya Collins MD,courtney81@example.net,(358) 486-9452,31682 Anthony Flats,Santa Monica,United States,90403,Yes
49663-14711-LM,Terry Flores,carly89@example.org,(411) 338-8566,70804 Rachel Mountain,Santa Monica,United States,90406,Yes
56604-54371-GN,Shane Ruiz,wbates@example.net,(981) 640-7376,29646 Smith Coves Suite 331,Torrance,United States,90502,Yes
08965-50500-OM,Ronald Mejia,duncanchristina@example.org,(673) 894-3169,4665 Horton Club,Pomona,United States,91767,Yes
94817-78124-SN,Leah Park,rschroeder@example.net,(829) 252-5186,749 Steven Run,Glendale,United States,91204,Yes
09925-35612-HO,Stephen Robertson,schmidtmelinda@example.org,(790) 248-7758,935 Brian Forks Suite 820,Pomona,United States,91767,Yes
52065-57912-QB,David Marshall,michelleblair@example.org,(811) 458-3882,76987 Howard Skyway Suite 457,New York City,United States,10001,Yes
56277-26723-HS,Mallory Welch,mcbridesean@example.org,(925) 506-7416,8748 Sheri Locks,Burbank,United States,91501,Yes
95631-43287-GQ,Nancy Stone,gmurray@example.org,(910) 454-3690,645 Collins Mission Suite 641,Burbank,United States,91505,No
08003-27917-JI,Thomas Perez,donbarnett@example.org,(662) 747-3424,3079 Laura Ports,Glendale,United States,91206,No
14475-34421-BT,Melissa Orozco,howardjason@example.com,(663) 834-2899,414 Emily Square Suite 166,Huntington Beach,United States,92620,Yes
43160-16827-YL,Sandy Fisher,christine19@example.net,(868) 712-6586,31129 Kevin Ridges Apt. 961,Torrance,United States,90502,No
16794-49642-MP,Ana Miranda,peggy10@example.com,(986) 269-6951,15612 Bobby Circle,Fullerton,United States,92833,Yes
13340-31854-RJ,Bryan Dickerson,cathy63@example.org,(483) 330-4921,3797 Benjamin Trail,Pasadena,United States,91106,Yes
35440-44204-BO,Matthew Barton,xgutierrez@example.com,(973) 440-1744,3491 Tiffany Extensions,Torrance,United States,90502,No
61847-38030-SZ,Mary Walter,foxmary@example.com,(581) 378-7466,21994 Bond Land,Santa Monica,United States,90408,Yes
42922-32571-NN,Jason Huynh,jared76@example.net,(593) 919-5949,470 Vega Mills,Anaheim,United States,92812,No
46878-16465-DX,Robert Kramer,beckyward@example.com,(624) 836-5462,422 Donald Hollow,Costa Mesa,United States,92629,Yes
39975-33325-AX,Wendy Armstrong,keith02@example.com,(706) 746-3947,226 Spencer Way Apt. 986,Pasadena,United States,91105,Yes
88404-49375-HJ,Wesley Wallace,josecarter@example.com,(332) 226-4899,81315 Allen Junction,Costa Mesa,United States,92629,Yes
12820-26189-DK,Javier Smith,watsonmelvin@example.com,(995) 692-6073,040 Young Ferry,Burbank,United States,91507,No
00913-85938-GW,Joshua Neal,williamchandler@example.com,(287) 509-7635,358 Paul Summit Apt. 332,Burbank,United States,91507,No
30923-06657-ZV,Brian Davis,kjohnson@example.net,(855) 525-6743,328 Robert Corners Apt. 872,Anaheim,United States,92814,No
19203-48141-PC,Mary Garrett,jodigordon@example.com,(902) 216-3512,10793 Riley Oval Suite 922,Costa Mesa,United States,92626,Yes
